NPG,NPxG,NPxG90,NPxG90xA90,a,apps,goals,id,min,number,player,team,xA,xA90,xG,xG90,xG90xA90,xGBuildup,xGBuildup90,xGChain,xGChain90
1,1.501250708475709,0.16161789923781555,0.3733781172836012,1,12,1,9788,836,126,Dominik Szoboszlai,Liverpool,1.9670171365141869,0.21176021804578565,1.501250708475709,0.16161789923781555,0.3733781172836012,6.3941685520112514,0.6883674278481012,9.065004408359528,0.9758976037707625
1,1.852198839187622,1.852198839187622,1.852198839187622,0,8,1,9983,90,127,Beto,Everton,0.0,0.0,1.852198839187622,1.852198839187622,1.852198839187622,0.0,0.0,1.0730918049812317,1.0730918049812317
1,0.1707068346440792,0.1707068346440792,0.1707068346440792,0,8,1,10177,90,128,Evan Ferguson,Brighton,0.0,0.0,0.1707068346440792,0.1707068346440792,0.1707068346440792,0.0,0.0,0.1464022509753704,0.1464022509753704
1,0.9981006551533937,0.08490459259338888,0.2161130923531344,1,12,1,10348,1058,129,Omari Hutchinson,Ipswich,1.542428808286786,0.1312084997597455,0.9981006551533937,0.08490459259338888,0.2161130923531344,2.209465619176626,0.18795076155566764,4.33124128729105,0.3684420754784447
1,0.808440824970603,0.10544880325703518,0.1781878707849461,1,10,1,10527,690,130,Carlos Baleba,Brighton,0.5576661843806505,0.07273906752791094,0.808440824970603,0.10544880325703518,0.1781878707849461,3.910995040088892,0.5101297878376816,5.10898457840085,0.6663892928348936
1,0.9226263575255871,0.11145821768765482,0.2620577922703436,0,13,1,10586,745,131,Tyler Dibling,Southampton,1.246629811823368,0.15059957458268877,0.9226263575255871,0.11145821768765482,0.2620577922703436,2.2146835923194885,0.2675456688708107,4.008135545998812,0.48420429414750743
1,1.4537530988454819,0.3905605340181892,0.5741468220949173,1,11,1,10717,335,132,Rodrigo Muniz,Fulham,0.6833489611744881,0.18358628807672814,1.4537530988454819,0.3905605340181892,0.5741468220949173,0.5007499177008867,0.1345298286360591,2.416779827326536,0.6492841327145918
1,3.3605674616992474,0.3051978522229387,0.5230395100995763,3,13,1,10741,991,133,Marcus Tavernier,Bournemouth,2.3986786995083094,0.2178416578766376,3.3605674616992474,0.3051978522229387,0.5230395100995763,4.468888103961945,0.4058526027816095,9.091527488082647,0.8256684903405028
1,0.3742359820753336,0.04204898675003748,0.16743886755423598,0,12,1,10744,801,134,Ryan Christie,Bournemouth,1.1159699391573668,0.12538988080419852,0.3742359820753336,0.04204898675003748,0.16743886755423598,2.626438546925783,0.29510545471076216,3.381355181336403,0.3799275484647644
1,1.3334388304501772,0.17622539609473709,0.26465436648823615,0,12,1,10766,681,135,Joe Ayodele-Aribo,Southampton,0.6691125426441431,0.08842897039349909,1.3334388304501772,0.17622539609473709,0.26465436648823615,1.2890621349215508,0.17036063457113004,2.4474351555109024,0.3234495800234673
1,0.8229362051934004,0.07000402501645182,0.18009431830947137,0,12,1,10845,1058,136,Flynn Downes,Southampton,1.2941725589334965,0.11009029329301954,0.8229362051934004,0.07000402501645182,0.18009431830947137,3.8293703217059374,0.32574983833037274,5.264975456520915,0.44787125811614587
1,1.6596052329987288,0.7468223548494279,1.3035849697887898,1,8,1,10866,200,137,Luis Sinisterra,Bournemouth,1.237250255420804,0.5567626149393619,1.6596052329987288,0.7468223548494279,1.3035849697887898,0.011425375007092953,0.005141418753191828,2.3513959273695946,1.0581281673163176
1,1.9480470027774572,0.17908501557709003,0.22519455739393054,0,13,1,11003,979,138,Ryan Yates,Nottingham Forest,0.5015693493187428,0.046109541816840495,1.9480470027774572,0.17908501557709003,0.22519455739393054,2.0845067389309406,0.19162983299671568,3.411792855709791,0.3136479642634129
1,1.008004516363144,0.20340898312260752,0.24169421178443282,0,8,1,11055,446,139,Rasmus Højlund,Manchester United,0.18972457759082317,0.03828522866182531,1.008004516363144,0.20340898312260752,0.24169421178443282,0.5725700259208679,0.11554103662080294,1.7702991366386414,0.35723525178806664
1,0.25951709412038326,0.598885601816269,0.9303416784566182,0,7,1,11132,39,140,Ethan Nwaneri,Arsenal,0.1436309665441513,0.33145607664034915,0.25951709412038326,0.598885601816269,0.9303416784566182,0.8121310137212276,1.874148493202833,1.0427778288722038,2.4064103743204703
1,0.840388304553926,0.08898229107041569,0.10786723070504034,0,10,1,11269,850,141,Jack Hinshelwood,Brighton,0.17835776321589947,0.018884939634624648,0.840388304553926,0.08898229107041569,0.10786723070504034,2.6129179298877716,0.2766618984587052,3.37406949698925,0.35725441732827357
1,1.144072849303484,0.2209582756165527,0.5656528830240468,1,12,1,11296,466,142,Cody Gakpo,Liverpool,1.7847520783543587,0.3446946074074942,1.144072849303484,0.2209582756165527,0.5656528830240468,2.405844794586301,0.46464813629349155,4.349682657048106,0.8400674659534969
1,1.110458929091692,0.1444238491593241,0.32955707002409623,2,11,1,11356,692,143,Enzo Fernández,Chelsea,1.4234687648713589,0.1851332208647721,1.110458929091692,0.1444238491593241,0.32955707002409623,3.180021086707711,0.413586557519789,5.537722568958998,0.7202240335351298
1,0.30448496900498867,0.024599324246363536,0.1578711964276952,2,13,1,11709,1114,144,Milos Kerkez,Bournemouth,1.6496096178889275,0.13327187218133166,0.30448496900498867,0.024599324246363536,0.1578711964276952,1.9241479448974133,0.15545180883372278,3.408279463648796,0.2753547142983767
1,0.4344067666679621,0.16636854893666633,0.38310540213863903,1,9,1,11710,235,145,Simon Adingra,Brighton,0.5659240055829287,0.21673685320197267,0.4344067666679621,0.16636854893666633,0.38310540213863903,0.34218488819897175,0.13104953165067004,0.760943403467536,0.2914251332428861
1,1.3228928241878748,0.10176098647599037,0.17386880645958278,0,13,1,12123,1170,146,Murillo,Nottingham Forest,0.9374016597867012,0.0721078199835924,1.3228928241878748,0.10176098647599037,0.17386880645958278,2.725481301546097,0.20965240781123823,3.0382196372374892,0.23370920286442226
1,2.6831804029643536,0.2215470057493503,0.33921091056881697,1,13,1,12408,1090,147,Daniel Muñoz,Crystal Palace,1.4250406250357628,0.11766390481946665,2.6831804029643536,0.2215470057493503,0.33921091056881697,2.9725943207740784,0.24544356777033674,5.812803469598293,0.47995624978334533
1,0.19483735412359238,0.016266569453732203,0.04947730825595378,1,12,1,12748,1078,148,Sam Morsy,Ipswich,0.3977908492088318,0.03321073880222158,0.19483735412359238,0.016266569453732203,0.04947730825595378,3.0056699020788074,0.25093719034053125,3.2368811909109354,0.2702405446957182
1,0.9508809521794319,0.20975315121605115,0.5224373076549348,1,8,1,12759,408,149,Yankuba Minteh,Brighton,1.4175015091896057,0.3126841564388836,0.9508809521794319,0.20975315121605115,0.5224373076549348,1.3207888584583998,0.29135048348347053,3.3329189401119947,0.7352027073776459
1,0.19421781599521637,0.023431103806393395,0.3599549524595926,1,12,1,12761,746,150,Yukinari Sugawara,Southampton,2.789408789947629,0.33652384865319923,0.19421781599521637,0.023431103806393395,0.3599549524595926,1.2327785789966583,0.14872663821675502,2.0701903607696295,0.24975486926175156
1,1.6609644368290901,0.16628120057243395,0.32971603810389394,1,12,1,12948,899,151,Mateus Fernandes,Southampton,1.6325324326753616,0.16343483753146001,1.6609644368290901,0.16628120057243395,0.32971603810389394,2.0752444118261337,0.20775528038303898,4.747321650385857,0.475260231962989
1,0.6561499480158091,0.5846880724893349,1.1583588270488943,0,9,1,13021,101,152,Ramón Sosa,Nottingham Forest,0.6437860690057278,0.5736707545595594,0.6561499480158091,0.5846880724893349,1.1583588270488943,0.19418691098690033,0.17303784147347553,1.49412290006876,1.3313966436256277
1,0.5616446360945702,0.28720464345745067,0.4771610861644149,0,3,1,13038,176,153,Justin Devenny,Crystal Palace,0.3714703768491745,0.18995644270696424,0.5616446360945702,0.28720464345745067,0.4771610861644149,0.32735972106456757,0.16739985736256296,0.8421325236558914,0.43063594959676266
1,0.6023932620882988,0.13520048276295982,0.17213412528007555,0,6,1,13066,401,154,Ferdi Kadioglu,Brighton,0.16455989610403776,0.03693364251711571,0.6023932620882988,0.13520048276295982,0.17213412528007555,1.5457853525877,0.34693436841120445,2.1883304491639137,0.4911464848497562
1,0.6650155484676361,0.5159603393283384,0.5159603393283384,0,3,1,13206,116,155,Matt O&#039;Riley,Brighton,0.0,0.0,0.6650155484676361,0.5159603393283384,0.5159603393283384,1.0186843574047089,0.7903585531588259,1.6366679444909096,1.2698285776222575
0,0.9052236042916775,0.3207485212057125,0.7281997114947931,2,9,0,65,254,156,Timo Werner,Tottenham,1.1499178037047386,0.4074511902890806,0.9052236042916775,0.3207485212057125,0.7281997114947931,0.6203064117580652,0.21979361046545617,2.5961974915117025,0.9199124969923356
0,0.011205383576452732,0.0024242416391364085,0.006899489649535658,0,5,0,111,416,157,Jannik Vestergaard,Leicester,0.0206855908036232,0.00447524801039925,0.011205383576452732,0.0024242416391364085,0.006899489649535658,0.5398250669240952,0.11678907697877058,0.5398250669240952,0.11678907697877058
0,0.0,0.0,0.003716276337703069,1,12,0,181,1080,158,Bernd Leno,Fulham,0.04459531605243683,0.003716276337703069,0.0,0.0,0.003716276337703069,3.656849294900894,0.3047374412417412,3.70144459605217,0.3084537163376808
0,1.5760419890284538,0.198660754919553,0.3166599992756583,1,11,0,314,714,159,Ilkay Gündogan,Manchester City,0.9361273385584354,0.1179992443561053,1.5760419890284538,0.198660754919553,0.3166599992756583,4.7742898017168045,0.6018012355105216,6.072992563247681,0.7655032642749178
0,0.0,0.0,0.0,0,2,0,468,29,160,Callum Wilson,Newcastle United,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.15231557562947273,0.04310818178192625,0.19316316107815168,2,8,0,486,318,161,Adam Lallana,Southampton,0.5301942601799965,0.1500549792962254,0.15231557562947273,0.04310818178192625,0.19316316107815168,1.0843295361846685,0.30688571778811374,1.6388399619609118,0.46382263074365426
0,0.19204899668693542,0.09820687330581925,0.23155162671834909,0,3,0,489,176,162,James Milner,Brighton,0.2607630733400583,0.13334475341252983,0.19204899668693542,0.09820687330581925,0.23155162671834909,0.20502541214227676,0.10484254030002789,0.5119482576847076,0.26179172267968004
0,0.039841603487730026,0.17074972923312867,0.26092708110809326,0,4,0,534,21,163,Aaron Cresswell,West Ham,0.0210413821041584,0.09017735187496458,0.039841603487730026,0.17074972923312867,0.26092708110809326,0.08413614332675934,0.36058347140039715,0.08413614332675934,0.36058347140039715
0,0.18146786838769913,0.14079403581804242,0.14079403581804242,0,3,0,579,116,164,Nathan Aké,Manchester City,0.0,0.0,0.18146786838769913,0.14079403581804242,0.14079403581804242,0.2357793003320694,0.18293221577488142,0.35765817761421204,0.277493413666199
0,0.47521984577178955,0.47521984577178955,0.47521984577178955,0,1,0,585,90,165,Seamus Coleman,Everton,0.0,0.0,0.47521984577178955,0.47521984577178955,0.47521984577178955,0.6604117155075073,0.6604117155075073,1.1356315612792969,1.1356315612792969
0,0.01046830415725708,0.0031093972744327962,0.0031093972744327962,0,6,0,603,303,166,Nathaniel Clyne,Crystal Palace,0.0,0.0,0.01046830415725708,0.0031093972744327962,0.0031093972744327962,1.1416002213954926,0.3390891746719285,1.1416002213954926,0.3390891746719285
0,0.4130832105875015,0.2859806842528857,0.4737703439134818,1,6,0,618,130,167,Raheem Sterling,Arsenal,0.27125173062086105,0.1877896596605961,0.4130832105875015,0.2859806842528857,0.4737703439134818,0.12516126409173012,0.08665010590965931,0.7286837138235569,0.5044733403393855
0,0.09448207542300224,0.009662939531897957,0.16419779623604633,3,10,0,631,880,168,Ashley Young,Everton,1.5110074877738953,0.15453485670414838,0.09448207542300224,0.009662939531897957,0.16419779623604633,1.8090553134679794,0.1850170206955888,2.644556373357773,0.27046599272977223
0,0.0,0.0,0.0,0,3,0,635,270,169,Alex McCarthy,Southampton,0.0,0.0,0.0,0.0,0.0,0.4999673590064049,0.1666557863354683,0.4999673590064049,0.1666557863354683
0,0.1098661832511425,0.017500807951509424,0.12148808727485944,0,8,0,638,565,170,Kyle Walker,Manchester City,0.6528090313076973,0.10398727932335002,0.1098661832511425,0.017500807951509424,0.12148808727485944,4.450201898813248,0.7088817183950306,4.5963161289691925,0.7321565515172165
0,0.15806697495281696,0.028003991625499068,0.3181450700710022,0,9,0,646,508,171,Christian Eriksen,Manchester United,1.6376851983368397,0.2901410784455031,0.15806697495281696,0.028003991625499068,0.3181450700710022,4.031266920268536,0.7142008323310398,4.4777869414538145,0.7933087101000853
0,0.06009542569518089,0.018845255444481814,0.06665993949158266,0,6,0,652,287,172,Kieran Trippier,Newcastle United,0.15247571468353271,0.047814684047100854,0.06009542569518089,0.018845255444481814,0.06665993949158266,1.3583014011383057,0.42594817457298784,1.4183968156576157,0.44479342651284115
0,0.0,0.0,0.0,0,2,0,660,118,173,Ben Davies,Tottenham,0.0,0.0,0.0,0.0,0.0,1.218958854675293,0.9297143806845455,1.218958854675293,0.9297143806845455
0,0.7529939254745841,0.0822444821513502,0.1476473821376821,0,11,0,668,824,174,Idrissa Gueye,Everton,0.5987998843193054,0.0654028999863319,0.7529939254745841,0.0822444821513502,0.1476473821376821,2.2522330433130264,0.2459963275463257,3.203943470492959,0.34994528197131836
0,0.46725486405193806,0.11913013531069243,0.4078418763338591,1,8,0,675,353,175,Jack Grealish,Manchester City,1.1323916064575315,0.28871174102316666,0.46725486405193806,0.11913013531069243,0.4078418763338591,2.313088623806834,0.5897393091858785,3.6560685094445944,0.9321421128895566
0,0.0,0.0,0.0,0,6,0,706,492,176,Lukasz Fabianski,West Ham,0.0,0.0,0.0,0.0,0.0,0.02261417731642723,0.004136739753004982,0.02261417731642723,0.004136739753004982
0,0.0,0.0,0.0,0,12,0,741,1080,177,Jordan Pickford,Everton,0.0,0.0,0.0,0.0,0.0,1.1426486186683178,0.09522071822235982,1.1426486186683178,0.09522071822235982
0,0.1513795368373394,0.2033456464979186,0.6531553659866105,0,10,0,757,67,178,Jeffrey Schlupp,Crystal Palace,0.33485834673047066,0.4498097194886919,0.1513795368373394,0.2033456464979186,0.6531553659866105,0.26718001114204526,0.358898522429613,0.7534178867936134,1.012053877782466
0,0.3769594803452492,0.04383249771456386,0.05194705412831417,0,11,0,804,774,179,Craig Dawson,Wolverhampton Wanderers,0.06978518515825272,0.008114556413750315,0.3769594803452492,0.04383249771456386,0.05194705412831417,2.3170803170651197,0.26942794384478136,2.3292105179280043,0.2708384323172098
0,0.05577276274561882,0.017489716540437957,0.017489716540437957,0,6,0,807,287,180,Jonny Evans,Manchester United,0.0,0.0,0.05577276274561882,0.017489716540437957,0.017489716540437957,1.125727342441678,0.35301554292596177,1.125727342441678,0.35301554292596177
0,0.2666778862476349,0.030652630603176422,0.04735801240493511,0,13,0,825,783,181,Adam Smith,Bournemouth,0.1453368216753006,0.01670538180175869,0.2666778862476349,0.030652630603176422,0.04735801240493511,2.352378400042653,0.2703883218439831,2.764393078163266,0.31774633082336395
0,0.059576899744570255,0.013404802442528308,0.058632436324842274,0,7,0,843,400,182,James Ward-Prowse,"Nottingham Forest,West Ham",0.20101170614361763,0.04522763388231397,0.059576899744570255,0.013404802442528308,0.058632436324842274,1.0621067686006427,0.2389740229351446,1.1288264691829681,0.2539859555661678
0,0.4262155909091234,0.03894355652976762,0.10190527815239381,1,11,0,885,985,183,Kyle Walker-Peters,Southampton,0.6890810644254088,0.06296172162262618,0.4262155909091234,0.03894355652976762,0.10190527815239381,2.6508740298449993,0.24221184029040602,3.0195797346532345,0.27590068641501636
0,0.01733059622347355,0.03544894682074135,0.1969743168658831,0,8,0,910,44,184,Harrison Reed,Fulham,0.07896795868873596,0.16152537004514175,0.01733059622347355,0.03544894682074135,0.1969743168658831,0.2145950347185135,0.4389443891969594,0.2145950347185135,0.4389443891969594
0,0.337050199508667,0.03889040763561542,0.10459000610101682,0,9,0,934,780,185,Axel Tuanzebe,Ipswich,0.5693965200334787,0.0656995984654014,0.337050199508667,0.03889040763561542,0.10459000610101682,1.6189612857997417,0.1868032252845856,2.1424062363803387,0.24720071958234677
0,0.1328343404456973,0.013869014663703895,0.1301054759901838,2,11,0,971,862,186,Harry Winks,Leicester,1.1132869962602854,0.11623646132647991,0.1328343404456973,0.013869014663703895,0.1301054759901838,2.5311158327385783,0.26426963450866825,2.673179212026298,0.27910223791457867
0,0.0,0.0,0.00981283187866211,0,5,0,978,450,187,Sam Johnstone,Wolverhampton Wanderers,0.04906415939331055,0.00981283187866211,0.0,0.0,0.00981283187866211,0.41057243570685387,0.08211448714137078,0.41057243570685387,0.08211448714137078
0,0.0,0.0,0.0,0,1,0,985,1,188,Mason Holgate,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.3433290123939514,0.7022638889876279,0.7022638889876279,0,3,0,987,44,189,Joseph Gomez,Liverpool,0.0,0.0,0.3433290123939514,0.7022638889876279,0.7022638889876279,0.09254589304327965,0.18929841758852656,0.09254589304327965,0.18929841758852656
0,0.0,0.0,0.0,0,1,0,1006,31,190,Luke Shaw,Manchester United,0.0,0.0,0.0,0.0,0.0,0.14588798582553864,0.42354576529995086,0.14588798582553864,0.42354576529995086
0,0.0,0.0,0.0,0,6,0,1257,531,191,Alisson,Liverpool,0.0,0.0,0.0,0.0,0.0,3.1046004369854927,0.5262034638958463,3.1046004369854927,0.5262034638958463
0,0.0,0.0,0.0,0,2,0,1297,180,192,Neto,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.4283316135406494,0.2141658067703247,0.4283316135406494,0.2141658067703247
0,0.03698921576142311,0.011246721008540812,0.06302773449066523,0,5,0,1389,296,193,Jorginho,Arsenal,0.17030199989676476,0.05178101348212442,0.03698921576142311,0.011246721008540812,0.06302773449066523,2.1476399898529053,0.6529986455633834,2.2954317927360535,0.6979353423859622
0,0.42075055837631226,2.5245033502578735,2.5245033502578735,0,1,0,1433,15,194,Federico Chiesa,Liverpool,0.0,0.0,0.42075055837631226,2.5245033502578735,2.5245033502578735,0.19784009456634521,1.1870405673980713,0.6185906529426575,3.711543917655945
0,0.0,0.0,0.08569914174990521,0,8,0,1537,648,195,Sasa Lukic,Fulham,0.6170338205993176,0.08569914174990521,0.0,0.0,0.08569914174990521,3.0693299770355225,0.42629583014382255,3.2761420905590057,0.4550197347998619
0,0.027688954025506973,0.010340273287533725,0.032351323523214744,0,3,0,1545,241,196,Emil Krafth,Newcastle United,0.05894070118665695,0.02201105023568102,0.027688954025506973,0.010340273287533725,0.032351323523214744,0.7825783044099808,0.2922491593232293,0.7825783044099808,0.2922491593232293
0,0.0,0.0,0.0,0,2,0,1654,2,197,Ben Mee,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.6783798695541918,0.056531655796182655,0.15368007918975005,0,12,0,1665,1080,198,James Tarkowski,Everton,1.1657810807228088,0.0971484233935674,0.6783798695541918,0.056531655796182655,0.15368007918975005,1.9256481677293777,0.16047068064411482,2.0523286014795303,0.17102738345662752
0,0.025151601061224937,0.009201805266301806,0.06623501798546896,0,6,0,1683,246,199,Ryan Fraser,Southampton,0.1558907814323902,0.05703321271916715,0.025151601061224937,0.009201805266301806,0.06623501798546896,1.7040421813726425,0.6234300663558449,1.885084591805935,0.689665094563147
0,0.05378216505050659,0.02025269813617403,0.028485998932163088,0,5,0,1687,239,200,Harry Maguire,Manchester United,0.021863987669348717,0.008233300795989057,0.05378216505050659,0.02025269813617403,0.028485998932163088,0.7265651971101761,0.2736019570707776,0.7484291791915894,0.28183525576252316
0,0.5348606295883656,0.055843917242404756,0.26200065069471046,0,11,0,1688,862,201,Andrew Robertson,Liverpool,1.9745233803987503,0.20615673345230573,0.5348606295883656,0.055843917242404756,0.26200065069471046,5.693599075078964,0.5944593001822585,6.878690544515848,0.7181927482673159
0,0.42678113281726837,0.05218791026298119,0.08573643448787903,0,10,0,1726,736,202,Abdoulaye Doucouré,Everton,0.27435237588360906,0.03354852422489785,0.42678113281726837,0.05218791026298119,0.08573643448787903,1.0674523711204529,0.13053086059896843,1.5983686670660973,0.1954526902662347
0,0.20616795867681503,0.024066298678227436,0.0545638153177291,0,9,0,1735,771,203,Jack Stephens,Southampton,0.26126205921173096,0.03049751663950167,0.20616795867681503,0.024066298678227436,0.0545638153177291,1.5264884643256664,0.17818931490182877,1.5264884643256664,0.17818931490182877
0,0.3614134732633829,0.036712429564000525,0.3732629152515201,1,11,0,1791,886,204,Trent Alexander-Arnold,Liverpool,3.3131525591015816,0.33655048568751955,0.3614134732633829,0.036712429564000525,0.3732629152515201,4.604517471045256,0.46772750834545485,6.7238262593746185,0.6830071821035165
0,0.4771345257759094,0.047713452577590944,0.4465675584971905,2,12,0,1823,900,205,Lucas Digne,Aston Villa,3.9885410591959953,0.3988541059195995,0.4771345257759094,0.047713452577590944,0.4465675584971905,3.267899736762047,0.32678997367620466,4.158662334084511,0.4158662334084511
0,0.11578475311398506,0.019962888467928458,0.15793749356064304,0,9,0,2182,522,206,Jefferson Lerma,Crystal Palace,0.8002527095377445,0.1379746050927146,0.11578475311398506,0.019962888467928458,0.15793749356064304,2.372256473172456,0.40900973675387176,2.5270503317005932,0.4356983330518264
0,0.12902846932411194,1.0556874762881885,1.438779312778603,0,5,0,2203,11,207,Emiliano Buendía,Aston Villa,0.046822335571050644,0.38309183649041434,0.12902846932411194,1.0556874762881885,1.438779312778603,0.1664017103612423,1.3614685393192552,0.21322404593229294,1.7445603758096695
0,0.0,0.0,0.0,0,8,0,2310,678,208,Alphonse Areola,West Ham,0.0,0.0,0.0,0.0,0.0,0.7087226212024689,0.09407822405342507,0.7087226212024689,0.09407822405342507
0,0.41576565615832806,0.08825214399587152,0.17850753181297682,1,10,0,2478,424,209,Carlos Soler,West Ham,0.42520316038280725,0.09025538781710532,0.41576565615832806,0.08825214399587152,0.17850753181297682,0.38625817000865936,0.08198876250183808,1.0903035439550877,0.23143235602820256
0,0.0,0.0,0.07941488429146298,0,2,0,2496,59,210,Rodri,Manchester City,0.052060868591070175,0.07941488429146298,0.0,0.0,0.07941488429146298,1.4455500841140747,2.205076399496046,1.4455500841140747,2.205076399496046
0,0.0,0.0,0.022757850131210015,0,5,0,2958,147,211,Oleksandr Zinchenko,Arsenal,0.03717115521430969,0.022757850131210015,0.0,0.0,0.022757850131210015,1.2596756853163242,0.7712300114181577,1.2596756853163242,0.7712300114181577
0,0.18112708628177643,0.04245166084729135,0.06958067009691149,0,7,0,3203,384,212,Issa Diop,Fulham,0.11575043946504593,0.02712900924962014,0.18112708628177643,0.04245166084729135,0.06958067009691149,1.966136410832405,0.46081322128884494,2.0265363603830338,0.47496945946477354
0,0.0751236081123352,0.0952271088747911,0.0952271088747911,0,2,0,3278,71,213,Maxwel Cornet,Southampton,0.0,0.0,0.0751236081123352,0.0952271088747911,0.0952271088747911,0.0,0.0,0.0751236081123352,0.0952271088747911
0,0.0,0.0,0.0,0,2,0,3303,152,214,Ricardo Pereira,Leicester,0.0,0.0,0.0,0.0,0.0,0.7257481664419174,0.4297193090774511,0.7257481664419174,0.4297193090774511
0,2.0021952521055937,0.19650771285660135,0.4936999679749249,3,12,0,3635,917,215,Bernardo Silva,Manchester City,3.0280588660389185,0.29719225511832353,2.0021952521055937,0.19650771285660135,0.4936999679749249,4.482574105262756,0.4399472949549052,7.731075666844845,0.7587751472366805
0,0.32568828761577606,0.22375531210244157,0.2965339351416999,0,6,0,3697,131,216,Odsonne Edouard,"Crystal Palace,Leicester",0.10593332909047604,0.07277862303925835,0.32568828761577606,0.22375531210244157,0.2965339351416999,0.18992176093161106,0.13048059911332058,0.6215433776378632,0.4270145342550205
0,0.16840623132884502,0.020905601130477312,0.12476572587058463,1,10,0,4120,725,217,Álex Moreno,Nottingham Forest,0.8366510048508644,0.1038601247401073,0.16840623132884502,0.020905601130477312,0.12476572587058463,1.3475618064403534,0.1672835345925956,2.1309818997979164,0.2645356841128448
